balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
544,semantic_structural,products_data.csv|__unknown__|seller_id:506043||products_data.csv|__unknown__|seller_id:598958,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.069206,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.157951,0.56075,T: 进口大麻种子出售金牌信誉卖家极速发货 || 进口大麻种子出售金牌信誉卖家极速发货 | D: 大麻种子出售， 种子可以发往全球，请放心购买 品种大猩猩OG，丛林破坏，绿色裂纹，Wifi，白寡妇，北极光，臭鼬，等等，都是光周期种子，80天收获，需要雌化种子，请说明，需要那种请说明，否则随机发出 | C: 实体发货商品,T: 大麻种子种子城直购教程 || 大麻种子种子城直购教程 | D: 只提供网址，和用那个软件可以直接翻译，你需要连接到VPN才可以使用，第二步，连接到美国线路，美西，纽约，美南，美国线路都可以，连接国外线路都可以，第三步输入网址，，，，，网址在你购买本帖子后会在下方自动显示，注意全球都可以购买，会使用比特币都可以购买，总之教程在这，本王只是分享给大家，不想着赚钱，大麻种子买的越多... | C: 教程与文档,pending,,,
545,semantic_structural,products_data.csv|__unknown__|seller_id:639133||products_data.csv|__unknown__|seller_id:650609,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.069148,alias_missing,true,__unknown__,__unknown__,,,,,,常规服务与操作,,0.123098,0.66528,T: 信誉商家老字号个人信息查询全天在线 || 个人信息车辆档案查询24h在线 | D: 银行核查等==提供SFZ号(拍30份） 车辆轨迹====出全国车辆抓拍时间地点等==提供车牌号码（拍14份） 身份证复印件====出身份证高清照(扫描件)==提供SFZ号(拍2份） 三网手机机主信息====出机主信息==提供手机号(拍5份） 三网名下号码====出名下手机号==提供SFZ号(拍4份） 名下车辆==... | C: 常规服务与操作,T: 查查查查查查查一切在线 || 查查查查查查查一切在线 | D: ①：个人户籍 60 拍3份（提供身份证）出姓名+地址+户籍照片 ②：全家户籍 340 拍17份 （提供身份证）出同户口本内姓名+身份证号 ③：开房记录 1400 拍70份 （提供身份证号）出日期+房号等 ④：微信QQ好友提取 2200 拍110份 （提供QQ号微信号） ⑤：微信号反查 1400 拍70份 （提供微... | C: 常规服务与操作,pending,,,
546,semantic_structural,products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:534025,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.062614,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.128081,0.647064,"T: 国外华人华侨一德国一中文一女性20万一10一万条1560美金 || 国外华人华侨一德国一中文一女性20万一10一万条1560美金 | D: 日本华人华侨男性女性14万条1000美金 ""↓ 本商品【拍后自动网盘发货】,【商品底部链接直接下载】 拍完商品，及时下载收货核实，在拍后10分钟内主动放款的，留言给我，数据买一份送一份等价商品【量大的一次买10个商品送20个商品，买100个送500个】 下面是商品的目录清单，大家选择下列商品，都是网盘秒发货，全年... | C: 虚拟物品",T: 新到法国男性华人华侨7万条数据 || 新到法国男性华人华侨7万条数据 | D: ↓ 交易编号---47646-----冰雪复古手游传奇游戏注册短信拦截1万条156美金 交易编号---44632-----新疆工商联商会40万条4万美金 交易编号---47466-----全国混合医院医生护士1万条155美金08 交易编号---44723-----美国华人华侨开通WhatsApp的2000条312... | C: 虚拟物品,pending,,,
547,semantic_structural,products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:582200,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.061866,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.132926,0.632155,T: 台湾女性宝妈母婴购物1615条30美金2 || 币圈股民417条领英cko20美金 | D: --------------------- ↓ 交易编号---45533-----美国币圈客户数据100万条2万美金 交易编号---47793-----江苏省小学学校女性老师教师5000条390美金 交易编号---45518-----ok快递电商平台物流订单数据2687万条26870美金 交易编号---45793... | C: 虚拟物品,T: 新到币圈美国德克萨斯州texas26万条数据 || 新到币圈美国德克萨斯州texas26万条数据 | D: ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----广东深圳信用卡金卡客户3000条30美金 交... | C: 虚拟物品,pending,,,
548,semantic_structural,products_data.csv|__unknown__|seller_id:187456||products_data.csv|__unknown__|seller_id:45194,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.056958,alias_missing,true,__unknown__,__unknown__,,,,,,实体发货商品,,0.137756,0.615211,T: 2023实名手机号流量卡手机卡一正常号段一非170165 || 2023实名手机号流量卡手机卡一正常号段一非170165 | D: 价格100美元一张（拍100件），单张可发 C类：170、165开头，实名卡，套餐3月租流量0，可打接电话，价格15美元一张，10张起发（拍150件） D类：170、165开头，注册卡，寿命不确定，可接电话，可收短信，其他什么都做不了，价格5美元一张，10张起发（拍50件） 注意：ABC类的卡，理论上只要低调使用... | C: 实体发货商品,T: 出售 移动联通电信已实名手机卡（包邮）开新帖 || 出售 移动联通电信已实名手机卡（包邮）开新帖 | D: 出售 移动联通电信已实名手机卡（包邮） 地区随机发 开卡地 深圳 广州 东莞 佛山汕头随机发 联通 电信月租6元，余额20-30 +每月返5元连返三个月 可以开1元日租流量 1元800M 移动 月租26元 余额5-30 不等 电信13/15/180/181 联通13* 移动 13* 14* 15*开头 国内包邮顺丰 | C: 实体发货商品,pending,,,
549,semantic_structural,products_data.csv|__unknown__|seller_id:129285||products_data.csv|__unknown__|seller_id:1898135,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.04986,alias_missing,true,__unknown__,__unknown__,,,,,,影视猎奇资源,,0.12465,0.65098,T: 仅售3元清纯学生女友被骗回家破处强奸事后哭的很伤心 || 香港极品初中生露出调教视频合集 | D: 清纯学生女人被渣男带回家强上，第一次做爱哭的很伤心 MEGA网盘发货，虚拟物品售出不退 | C: 影视猎奇资源,T: 最新爸爸深度调教小学女儿口交撸射足交 || 最新爸爸深度调教小学女儿口交撸射足交 | D: 42G无重复高时长，百度网盘发货 | C: 影视猎奇资源,pending,,,
550,semantic_structural,products_data.csv|__unknown__|seller_id:17036||products_data.csv|__unknown__|seller_id:629347,sockpuppet_primary,low,profile_lexical_neighbor,2.046888,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.173289,0.503577,T: 出售已实名上网卡、电话卡，移动电信联通17X 13X 15X 18X 香港手机卡 || 出售已实名上网卡、电话卡，移动电信联通17X 13X 15X 18X 香港手机卡 | D: 各种实名过的电话卡以及上网卡 香港手机卡（询价）：（国内可以用接打电话 收发短信） 流量卡（80一张）：每月100G 流量 已经实名随用随充 电话卡（询价）：13X 15X 18X 正规号段（贵） 17X号段（已实名，不是黑号） ===全新开号=== ===全部实名=== ===支持顺丰=== ===安心放心==... | C: 虚拟物品,T: 黑卡手机卡匿名卡 || 黑卡手机卡匿名卡 | D: 语音+短信+上网功能齐全 已实名，即插即用，17或16号段，也即是开头是17或者16 资费：短信/电话0.1-0.15左右，上网300-500M/一元左右 归属地随机，无法指定 拍下后私信收货地址，顺丰到付 | C: 实体发货商品,pending,,,
551,semantic_structural,products_data.csv|__unknown__|seller_id:533761||products_data.csv|__unknown__|seller_id:563153,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.038734,alias_missing,true,__unknown__,__unknown__,,,,,,实体发货商品,,0.140706,0.597249,T: 一一黑帮打手一一杀手一一 || 一一黑帮打手一一杀手一一 | D: 防止串号，防止因更换设备引起的风控 3.收款用单独四件套1800RMB 含 银行卡+手机卡+u盾+sfz正反面 4.收款用四件套+支付宝=2500RMB 含 银行卡+手机卡+u+正反面+支付宝 5.小额收款1600 RMB 银行卡不带u盾+手机卡+sfz正反面 6.小额收款加+支付宝2100 RMB 银行卡不带u... | C: 常规服务与操作 || 实体发货商品,T: 精品洗钱四件套_含支付宝_交易所_注册手机 || 特价_四件套支付宝交易所2000元 | D: 下单客户可免费咨询专业洗钱知识 15美金=100RMB 四件套内含【银行卡一张+手机卡一张+U盾+身份证正反面】 1.专业洗钱套餐，4500RMB=45件 此套餐支付宝和交易所都在单独手机上注册，避免了90%不必要得风控，懂得老板自然懂 内含【安卓手机一部+四件套+支付宝{已实名}+火币或OKEX{已实名}】 2... | C: 实体发货商品,pending,,,
552,semantic_structural,products_data.csv|__unknown__|seller_id:19453||products_data.csv|__unknown__|seller_id:30589,sockpuppet_primary,low,profile_lexical_neighbor,2.036628,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.156927,0.547533,T: 手机微信定位！各种查询服务！ || 手机微信定位！各种查询服务！ | D: 无详情描述 | C: 常规服务与操作,T: 炸弹制作手册(中文版) || 炸弹制作手册(中文版) | D: 无详情描述 | C: 教程与文档,pending,,,
553,semantic_structural,products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:528952,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.034838,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.122275,0.650594,"T: 国际加拿大女性华人华侨数据 || 国际加拿大女性华人华侨数据 | D: 最新采集加拿大女性华人华侨1700条200美金 ""↓ 本商品【拍后自动网盘发货】,【商品底部链接直接下载】 拍完商品，及时下载收货核实，在拍后10分钟内主动放款的，留言给我，数据买一份送一份等价商品【量大的一次买10个商品送20个商品，买100个送500个】 下面是商品的目录清单，大家选择下列商品，都是网盘秒发货... | C: 虚拟物品",T: 台湾女性宝妈母婴购物1615条30美金2 || 币圈股民417条领英cko20美金 | D: --------------------- ↓ 交易编号---45533-----美国币圈客户数据100万条2万美金 交易编号---47793-----江苏省小学学校女性老师教师5000条390美金 交易编号---45518-----ok快递电商平台物流订单数据2687万条26870美金 交易编号---45793... | C: 虚拟物品,pending,,,
554,semantic_structural,products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:562720,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.023928,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.129104,0.624652,T: 币圈外汇股民领英数据一45274条领英一20美金 || 币圈外汇股民领英数据一45274条领英一20美金 | D: --------------------- ↓ 交易编号---44405-----广西省_贺州市女性身份证四要素494条76美金 交易编号---45169-----浙江省二建工程师建筑师完整温州2769条27美金 交易编号---47469-----全国混合医院医生护士1万条155美金11 交易编号---48127... | C: 虚拟物品,"T: 币圈外汇股民领英数据一46679条领英coach20美金 || 币圈外汇股民领英数据一46679条领英coach20美金 | D: 币圈外汇股民领英数据一46679条领英coach20美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
555,semantic_structural,products_data.csv|__unknown__|seller_id:579292||products_data.csv|__unknown__|seller_id:650609,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.02172,alias_missing,true,__unknown__,__unknown__,,,,,,常规服务与操作,,0.133193,0.611281,T: 侦探_查_在线秒回信息 || 常年稳定查询 | D: 银行核查等==提供SFZ号(拍170份） 车辆轨迹====出全国车辆抓拍卡口时间地点等==提供车牌号码（拍100份） 身份证复印件====出身份证高清照(扫描件)==提供SFZ号(拍20份） 三网手机机主信息====出机主信息==提供手机号(拍50份） 三网名下号码====出名下手机号==提供SFZ号(拍50份）... | C: 常规服务与操作,T: 查查查查查查查一切在线 || 查查查查查查查一切在线 | D: ①：个人户籍 60 拍3份（提供身份证）出姓名+地址+户籍照片 ②：全家户籍 340 拍17份 （提供身份证）出同户口本内姓名+身份证号 ③：开房记录 1400 拍70份 （提供身份证号）出日期+房号等 ④：微信QQ好友提取 2200 拍110份 （提供QQ号微信号） ⑤：微信号反查 1400 拍70份 （提供微... | C: 常规服务与操作,pending,,,
