pair_uid,data_bucket,candidate_language,split_name,split_component_id,review_label,review_stratum,usable_for_supervision,usable_for_core_transfer,candidate_rule_hits,shared_contact_count,shared_pgp_fingerprint_count,shared_title_count,shared_description_count,embedding_cosine_multilingual_e5_large,embedding_cosine_bge_m3,embedding_cosine_labse,structural_support_score_raw,source_seller_raw_left,source_seller_raw_right,identity_label,evidence_type,evidence_type_confident,identity_training_eligible,has_direct_identifier_signal,has_template_clone_signal,has_semantic_topic_signal,has_public_contact_or_url_noise_signal,evidence_type_reasons
market_item.xlsx|中文暗网交易市场|seller_raw:550719||market_item.xlsx|茶马古道|seller_raw:/shop/417610,zh_target_strict,zh,train,silver_train_comp_00016,positive,text_clone_primary,1,1,,,,,,0.940099,0.919802,0.906808,0.452545,550719,/shop/417610,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/431707||market_item.xlsx|茶马古道|seller_raw:/shop/436287,zh_target_strict,zh,train,silver_train_comp_00018,positive,text_clone_primary,1,1,,,,,,0.994944,0.998404,0.997215,1.0,/shop/431707,/shop/436287,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:503330||market_item.xlsx|茶马古道|seller_raw:/shop/430143,zh_target_strict,zh,train,silver_train_comp_00022,positive,text_clone_primary,1,1,,,,,,0.950993,0.936885,0.966647,0.305623,503330,/shop/430143,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:347765||market_item.xlsx|中文暗网交易市场|seller_raw:493430,zh_target_strict,zh,train,silver_train_comp_00023,positive,text_clone_primary,1,1,,,,,,0.971608,0.932222,0.978578,0.98019,347765,493430,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605181||market_item.xlsx|茶马古道|seller_raw:/shop/446569,zh_target_strict,zh,train,silver_train_comp_00027,positive,text_clone_primary,1,1,,,,,,0.955894,0.946819,0.963647,0.300439,605181,/shop/446569,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:581293||market_item.xlsx|茶马古道|seller_raw:/shop/428434,zh_target_strict,zh,train,silver_train_comp_00030,positive,text_clone_primary,1,1,,,,,,0.955428,0.942714,0.980664,0.435336,581293,/shop/428434,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:565061||market_item.xlsx|茶马古道|seller_raw:/shop/444689,zh_target_strict,zh,train,silver_train_comp_00035,positive,text_clone_primary,1,1,,,,,,0.926695,0.910255,0.954826,0.306701,565061,/shop/444689,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:570123||market_item.xlsx|茶马古道|seller_raw:/shop/463062,zh_target_strict,zh,train,silver_train_comp_00037,positive,text_clone_primary,1,1,,,,,,0.954957,0.960022,0.966959,0.366147,570123,/shop/463062,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:433208||market_item.xlsx|中文暗网交易市场|seller_raw:433693,zh_target_strict,zh,train,silver_train_comp_00040,positive,text_clone_primary,1,1,,,,,,0.9573,0.909287,0.977124,0.915074,433208,433693,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:472165||market_item.xlsx|茶马古道|seller_raw:/shop/402703,zh_target_strict,zh,train,silver_train_comp_00045,positive,text_clone_primary,1,1,,,,,,0.906196,0.868742,0.91208,0.365879,472165,/shop/402703,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:639133||market_item.xlsx|茶马古道|seller_raw:/shop/430143,zh_target_strict,zh,train,silver_train_comp_00046,positive,text_clone_primary,1,1,,,,,,0.967003,0.962605,0.991909,0.499302,639133,/shop/430143,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:554825||market_item.xlsx|茶马古道|seller_raw:/shop/436887,zh_target_strict,zh,train,silver_train_comp_00049,positive,text_clone_primary,1,1,,,,,,0.941175,0.92071,0.964538,0.496436,554825,/shop/436887,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:569674||market_item.xlsx|茶马古道|seller_raw:/shop/402703,zh_target_strict,zh,train,silver_train_comp_00050,positive,text_clone_primary,1,1,,,,,,0.917619,0.855127,0.897089,0.309836,569674,/shop/402703,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:556307||market_item.xlsx|茶马古道|seller_raw:/shop/402697,zh_target_strict,zh,train,silver_train_comp_00063,positive,text_clone_primary,1,1,,,,,,0.904584,0.85692,0.932595,0.342744,556307,/shop/402697,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:585350||market_item.xlsx|茶马古道|seller_raw:/shop/447739,zh_target_strict,zh,train,silver_train_comp_00078,positive,text_clone_primary,1,1,,,,,,0.948268,0.903708,0.930483,0.334792,585350,/shop/447739,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:536793||market_item.xlsx|茶马古道|seller_raw:/shop/397527,zh_target_strict,zh,train,silver_train_comp_00079,positive,text_clone_primary,1,1,,,,,,0.930623,0.916054,0.937525,0.292167,536793,/shop/397527,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:66960||market_item.xlsx|茶马古道|seller_raw:/shop/396961,zh_target_strict,zh,train,silver_train_comp_00082,positive,text_clone_primary,1,1,,,,,,0.907818,0.86716,0.94303,0.290844,66960,/shop/396961,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:596097||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,train,silver_train_comp_00083,positive,text_clone_primary,1,1,,,,,,0.939784,0.920949,0.928793,0.28958,596097,/shop/453229,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:328068||market_item.xlsx|茶马古道|seller_raw:/shop/417224,zh_target_strict,zh,train,silver_train_comp_00084,positive,text_clone_primary,1,1,,,,,,0.904781,0.860157,0.95725,0.304061,328068,/shop/417224,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605666||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,train,silver_train_comp_00085,positive,text_clone_primary,1,1,,,,,,0.944542,0.936639,0.94841,0.296639,605666,/shop/453229,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:581690||market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict,zh,train,silver_train_comp_00086,positive,text_clone_primary,1,1,,,,,,0.897277,0.883523,0.922755,0.281295,581690,/shop/464140,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/7784||market_item.xlsx|茶马古道|seller_raw:/shop/8546,zh_target_strict,zh,train,silver_train_comp_00088,positive,text_clone_primary,1,1,,,,,,0.968802,0.94337,0.977439,0.445849,/shop/7784,/shop/8546,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:565911||market_item.xlsx|茶马古道|seller_raw:/shop/824,zh_target_strict,zh,train,silver_train_comp_00089,positive,text_clone_primary,1,1,,,,,,0.910989,0.884152,0.897448,0.29158,565911,/shop/824,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:569682||market_item.xlsx|茶马古道|seller_raw:/shop/402602,zh_target_strict,zh,train,silver_train_comp_00091,positive,text_clone_primary,1,1,,,,,,0.898432,0.833964,0.928588,0.34298,569682,/shop/402602,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:490465||market_item.xlsx|茶马古道|seller_raw:/shop/394471,zh_target_strict,zh,train,silver_train_comp_00093,positive,text_clone_primary,1,1,,,,,,0.942582,0.915872,0.970827,0.495862,490465,/shop/394471,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:531689||market_item.xlsx|茶马古道|seller_raw:/shop/404935,zh_target_strict,zh,train,silver_train_comp_00096,positive,text_clone_primary,1,1,,,,,,0.939282,0.942176,0.9468,0.496195,531689,/shop/404935,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:541551||market_item.xlsx|中文暗网交易市场|seller_raw:565149,zh_target_strict,zh,train,silver_train_comp_00097,positive,text_clone_primary,1,1,,,,,,0.885914,0.728272,0.852361,0.426667,541551,565149,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:595084||market_item.xlsx|茶马古道|seller_raw:/shop/436819,zh_target_strict,zh,train,silver_train_comp_00098,positive,text_clone_primary,1,1,,,,,,0.892034,0.833675,0.907565,0.391154,595084,/shop/436819,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:533787||market_item.xlsx|茶马古道|seller_raw:/shop/398344,zh_target_strict,zh,train,silver_train_comp_00099,positive,text_clone_primary,1,1,,,,,,0.895978,0.886967,0.90923,0.327734,533787,/shop/398344,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:575508||market_item.xlsx|茶马古道|seller_raw:/shop/427282,zh_target_strict,zh,train,silver_train_comp_00103,positive,text_clone_primary,1,1,,,,,,0.942578,0.907932,0.958915,0.387871,575508,/shop/427282,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:455327||market_item.xlsx|茶马古道|seller_raw:/shop/441359,zh_target_strict,zh,train,silver_train_comp_00104,positive,text_clone_primary,1,1,,,,,,0.886092,0.718857,0.869629,0.372019,455327,/shop/441359,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:527354||market_item.xlsx|茶马古道|seller_raw:/shop/396089,zh_target_strict,zh,train,silver_train_comp_00107,positive,text_clone_primary,1,1,,,,,,0.935519,0.938739,0.97255,0.303996,527354,/shop/396089,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/461592||market_item.xlsx|茶马古道|seller_raw:/shop/464927,zh_target_strict,zh,train,silver_train_comp_00111,positive,semantic_structural,1,1,,,,,,0.939963,0.883024,0.963387,0.698628,/shop/461592,/shop/464927,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:64249||market_item.xlsx|茶马古道|seller_raw:/shop/396961,zh_target_strict,zh,train,silver_train_comp_00115,positive,text_clone_primary,1,1,,,,,,0.931984,0.896464,0.926755,0.272521,64249,/shop/396961,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:590578||market_item.xlsx|茶马古道|seller_raw:/shop/432473,zh_target_strict,zh,train,silver_train_comp_00116,positive,text_clone_primary,1,1,,,,,,0.922817,0.891425,0.951359,0.280198,590578,/shop/432473,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:17231||market_item.xlsx|中文暗网交易市场|seller_raw:38978,zh_target_strict,zh,train,silver_train_comp_00121,positive,semantic_structural,1,1,,,,,,0.929578,0.855149,0.879208,0.626074,17231,38978,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605879||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,train,silver_train_comp_00125,positive,text_clone_primary,1,1,,,,,,0.940015,0.929933,0.9248,0.294912,605879,/shop/453229,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:44614||market_item.xlsx|茶马古道|seller_raw:/shop/8492,zh_target_strict,zh,train,silver_train_comp_00126,positive,text_clone_primary,1,1,,,,,,0.925237,0.872556,0.922426,0.304334,44614,/shop/8492,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:606388||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,train,silver_train_comp_00129,positive,text_clone_primary,1,1,,,,,,0.948173,0.940213,0.915482,0.294756,606388,/shop/453229,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605886||market_item.xlsx|茶马古道|seller_raw:/shop/446566,zh_target_strict,zh,train,silver_train_comp_00132,positive,text_clone_primary,1,1,,,,,,0.918434,0.838941,0.916987,0.293461,605886,/shop/446566,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:577139||market_item.xlsx|茶马古道|seller_raw:/shop/415251,zh_target_strict,zh,train,silver_train_comp_00133,positive,text_clone_primary,1,1,,,,,,0.916541,0.883051,0.959004,0.285214,577139,/shop/415251,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605002||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,train,silver_train_comp_00137,positive,text_clone_primary,1,1,,,,,,0.938283,0.919643,0.930479,0.294509,605002,/shop/453229,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:596311||market_item.xlsx|茶马古道|seller_raw:/shop/446588,zh_target_strict,zh,train,silver_train_comp_00139,positive,text_clone_primary,1,1,,,,,,0.91861,0.865804,0.958954,0.307584,596311,/shop/446588,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:596152||market_item.xlsx|茶马古道|seller_raw:/shop/446566,zh_target_strict,zh,train,silver_train_comp_00141,positive,text_clone_primary,1,1,,,,,,0.935383,0.902258,0.958081,0.283566,596152,/shop/446566,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:352600||market_item.xlsx|中文暗网交易市场|seller_raw:596097,zh_target_strict,zh,train,silver_train_comp_00142,positive,semantic_structural,1,1,,,,,,0.924905,0.887284,0.939275,0.974043,352600,596097,same_controller,same_controller_component_anchor,1,1,0,1,0,0,review_notes_component_anchor_keyword
