synthetic_pair_uid,synthetic_seller_uid,side,source_seller_uid,source_item_uid,source_row_number,content_signature
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:593428,market_item.xlsx|eb60596beff415b6cee4b31f8bfcbe150c8a759a,315817,e0bcfd7c3b792b06c89038e85daecd65ce6ae91cf9d497108991992675e50bd1
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|efe726e74840a32bda7ff150ee5d1d6b07dd4fa3,312649,9e8cb4ba4c4b59f1bbacab5e3a081eb1e403cb0a3dc168ca44af4e230ad8f45a
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|7f5a670c74bbfce3c965e3f3b4fb4cd188e9363e,307454,7faa8a51dc80a5cc1888eeb8c2db8cd97169f13fd2eaf6716e77a0e490a3c2f3
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|6f78ee805b223067444add763edbbdd3be6bdd25,314037,a7744a82e5b4aa93171f0798d5b3977eb2ec95b95b7210b01e334b6a085dee7a
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|c1937ab77d356072417fecff4e3a21ed45bf5651,310475,63017d92d43d5732e22426fbdf4c05ba9c5e0601eecc9accb2f2ffc4bb287f59
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|fcbd4d9f64c4b8b0c6467d3854252e4130514a5b,315467,47cc2e7ae3dcc2b59d463ee0b4a1589e7fb13b7b15b7329b26501b8b40a84cbb
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|019f18228cca7e7a937e08ca29b491d923c3e1d0,311911,e3b2b6f2f2d61486c6c772c11dce3b69c612e79a350f8e8fb6ebd9ba1936caf6
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|c61394c5ccc4e1b76c0297e04b4093631ce3ff77,322115,40003504be9709deac4d141f28df4b33a6b29d5d095e43cbbb1ad4657484cb05
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|bf8115f6ef3c3975046314ab6a13be10911df675,318127,5747225b7c590d7385661893177687b38864e9e159353778e5feebb85044fce6
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|584be7b2dec7ddd197d9857c1f82786ec5f3f0ad,323168,c9f61f8295e0c1cfacc0005f1983e8b916dd43c8ebfc632835842575c35e5270
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|78cbf8a88026374292d0825c02bf4028bb3fe5f2,317874,40320b10730a1b7cb899ba7a619247d679347302825100162d181a9842b00d49
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|5313e4a5c264dfffc1d28418740d45f4c32fb889,323257,08d82a2dc7ad98f9b2a52b5ae20b72cd01dd15382fc62ace580e9eadfcfeb7d1
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|7123fb47a50ddf465351db0b3d10b5c787ee4500,322851,a52e17dfbdad41f8d96898b814f7b52b2ca393da1f885613927704e762074a1a
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|33749363b46980e6fbb213532d93815b9dec5cf3,313387,6848ca8e6f71d373db696bf294150d973be501199a534281e201ac35c864ee64
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|08e57744415e09372fca0496e395d7c8d02fc766,308215,5a2dbb01bacba164a6e09f74c181d6e7231c203b2eed8c4e1d59a90f979ae2d5
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|9cad30afcfb9996fbb14a7211bc22ea17a99a6d5,313879,565764399e3bd48a542c6ac4a396ef8b04af3433fab3eea14902b184545415c0
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|dbd4021a33fc2e32a88e65663630406bf478f85f,313575,cb00be2078822d9dee0352dc5318ee737e8d79942af94e4f171de7901e3008e4
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|223b23f79c3e0b07c700257f6cc274eda59ec418,312543,43232d43cb3866eaec80faee29d86a63b50247eb5639de965fedf58119fc2c91
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|2a55ec7ee593ba673e89b8722af9fb11cfc5af9a,310626,88e488b1aa7d5b3e5a31da70a084f4fe06b26f360aeb64ba69cafa8c54e668f2
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|9f6984e3a3ff46da2b5e10fe883a0b2228a0715a,315188,f735c84612c0a21d3bf99443b318a2e84b0673a421c238f357f460c3219152a5
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|165f7a03411bcad7f3d9c6c26d2e3946eefd0891,314088,15d233876e24ec90e5e02553963f17127c96341db373056a3b005c0905376277
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|01c5dec0cd72bcf42c89aa0ca7884f2b3e131c89,318357,fe9822929c189bba0d710d4bd1980acb9ee070acbc116cafc097949e52f567c4
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|5e47f207ffe81f8ce4cb282208e45bce7f5ac919,318783,771bb0dbb42a99aaf85c2ed0a968c44bb60bdedce54dda37c116418bda111f48
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|65703e97cf11ef9efdcfb2807244c2e8f8b448ef,319626,9afa80ced96f2905340fa4f7be3a5999af4b93e99f62ef7b238a61428bb66942
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|b9d295b545c3718dcc654946352729afd051e5c5,318859,440b53ec0bba8137e483e29c1b57c193eee5338f58c23b67d1cd2035e9b029dc
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|60e9f940408aacae82e491bd91850aaf08a51228,323169,67fe3e73b872dd66ccf8d8e808d8ea30a7822a7c668c9e48630761bd67db6846
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|648c7869b93ce915435ab46044887d32751f6547,323983,78ab2b771bcdc176f6fa55c543b7538452ca2b12fae11ee3e3f64afe4ec49246
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:62435,market_item.xlsx|e250021a1a2b792c9afd4672ad45dd0d8c9a9b9b,317885,79b53abd799b3138c318c4e97b35bed3565023ce3a993052f0cde23e2b9652cf
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|4fa67e8644ce029ffe810ca0fe2cd5e4f140bb32,315414,1cf7ec26175b85b6aad95fd308660adb09a4e10bc07af88a3ffb9c4b2e61e4a9
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|657575d0a7c4ac4322793ead656c0b294ec5989f,314817,b12a44c7abe0247b40322f9618887d6ca86bca18c2c24f99b5682c27cf5537fa
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|c0303ac4d3bcec33a9272ae0388cca2d7d5a81ed,309729,498ac0815248a1f7b744182beb7a4276b1ee2c12f4570e389377e327951a5fec
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|58c25174cd5665ce5e1db921bdd87721b7a0e296,313846,fee13b46630ca0751d393a007d929d2365d13ea6b7894920c010c1b49cb8e812
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|69e729d397b70dc8701902bf0298dc7d240971bd,315003,28d74a44b921cca2624095ac18e565a2fa5be88807e39265b65eb4eeaf680fa7
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/408660,market_item.xlsx|b9b7fe9fc4b32955375fc2ab5849b2c5b4d05abb,315419,c81ddd8607a64f9fc3ae0f165c65955b89b2f37dbb039e00e5e1519e92220dc9
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:633752,market_item.xlsx|899bd9f7b305e0e4782b4b8fcd891d4d2bb4b07a,320857,5707e2ae4ee13a135c233bbe964878612faf7de6cdbca74f6655e57272a765a0
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:633752,market_item.xlsx|6c7bc84bfb2f3a691b92ae8c142dbfe6d5ae3a03,324793,22bbfad567ad72da7c60b21f1b36f96bf526549a1d8783723ea231299cbb3845
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:633752,market_item.xlsx|8e748a092d4172c7912f3e6b131541694f280769,324230,c939c8e5fcfd1240d0bddf50c3593b3f407099aed7e9f9f8f284dcc50c21e463
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:633752,market_item.xlsx|c21a45979675702212f722ad1240d9430330849f,324585,14bf2e1451f228b00445c3232c28034b62ff2249ba906ccf45064538caa06f7b
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:633752,market_item.xlsx|d2aa3db3244db4c336be71e514731fe38e442d9a,323207,185d98dbfc25ef505145b55c3aa7650b96f3c54c3833b1779e6e8826802b53df
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|8f139e40204bf1b351d4b28780c8ec2ced5f8b9c,308101,65ed1593915bc2c4553eb529660e3125cd4889fbd092c6173d4e2a03b9359558
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|d1125b05bc33969f4d07ede14690a9b8b7b2ecc1,314577,2d01e520443990dc95afb535e61d959a5e41901d2b6ce70c2b99a57226e1c6ff
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|c831f1ebd50abcba7b0cf8f1b77d85c24980b04f,314334,cb40bdbe3f161c4868b89f4ff1bf05e9371f1afbbfbd17012c8506d51d3095ed
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|5b3914126d4f46fde47c529aca1fe970d1ebca78,312623,da5227d78dbd0efb922c97ccfdb9f41f027758a3b7a8764053da5df0f5317dd0
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|385905ab8ac14d666435b5e8d84efe9182468a86,308352,24a1a4fd5d713cb5222e96ad2d6e119bb3cef321b1075c1560dbb104ef452217
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|c26c41e8dcb7d5f864290b59e6d366ea70eac596,312358,08bcccb5d3d91da18d256524d0529fdb453b7fa2a14a25957b59662c8647149c
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:69214,market_item.xlsx|4fd7983d47b68bafc9845b390843cbdaa769175b,316386,f12b466003dcdb8fe84bf04e5c547ad158c9de2edac439f5cbd3b7ecf150c78a
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:69214,market_item.xlsx|52b175c15bf75e4660b9479595f4c48f37d64a12,323326,d4433a01df022fb70f0a26d4a97c466d5873ac1b55a7149b69d45097e27f503c
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:69214,market_item.xlsx|f5a2064d8dc1f01badc76b5f2dacc9c97174f1d2,318217,88d77c689879ae78bff0ed27558a50cb2aafad374b1fb54df8bd0b2508a34cb1
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|ddf04cdb5a06c37942a81d18cfe594b596cc2155,310369,a824a5d94e2fc2a7085c6312560b488b9707f6db5ac4db1d4c0a8b2c163d939a
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|1402b4db77a51cdfcd935f154a9c644b6b53908e,312234,9f6ef5a51a6bd474424cc979dad351d91e60bd9c3626cac3238bddb141d139f0
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|b74d56afaa2373f0137b4ab2bfba685a486e55b7,309625,1c298b65a318ca0009060b7ffe6312d5f8ce75efb444977a90ecae41e295cdcc
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|8bba8cf340d5c728472f629f0c9174d2514df3e7,307519,cd9062bbea6173b6350647703952d643aa319c3ea00849ff98f365fb02e70f19
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|5963e211f4d724989eb5040e4488e4c3a104f4a1,307474,daa65225ff5accd3e13a525e0e035cb8332287d13f3063f94b67762fa33be90b
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|38d1d60a2a99f8bce2469624606e3ca6600d0a30,310867,cd6bbeee23359dcf6001579921aedd025230e22aca32e6f4203b3d01019a0286
synthetic://step22/v1/negative/n00041/left||synthetic://step22/v1/negative/n00041/right,synthetic://step22/v1/negative/n00041/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|1b1da649722c7c79bbcaa2a7c0636bcf303d3a64,318477,d3b3c73baa41dcff6d07613bf426a0bbd7b8a0adc45e3302a9d7a50958a7361f
synthetic://step22/v1/negative/n00041/left||synthetic://step22/v1/negative/n00041/right,synthetic://step22/v1/negative/n00041/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|3100bbefe0b41f1586dcb46dd37f48491ae557c7,316859,3d81d99619cf4705d08e00c09f5937bff5338a10aadc8b11e98f4cfdae2da9cd
synthetic://step22/v1/negative/n00041/left||synthetic://step22/v1/negative/n00041/right,synthetic://step22/v1/negative/n00041/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|c56c7f611649c2172afcaa200fae7031d9877211,316265,1500bf593327abeed679d4b53a717d1e27c7593ef87e2353a9aecaf8e6551c24
synthetic://step22/v1/negative/n00041/left||synthetic://step22/v1/negative/n00041/right,synthetic://step22/v1/negative/n00041/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|8ed70b20edbf55fd525b7eca2a9b0c0096e61f99,318107,c95007af936b2130c836c0498b8384c5f8b3861603784fc33c4086dfe4218d53
