pair_uid,seller_uid_left,seller_uid_right,review_label,split_name,split_component_id,synthetic_class,synthetic_train_only,benchmark_eligible,usable_for_supervision,usable_for_core_transfer,training_sample_weight
synthetic://step22/v1/positive/p00614/left||synthetic://step22/v1/positive/p00614/right,synthetic://step22/v1/positive/p00614/left,synthetic://step22/v1/positive/p00614/right,positive,train,zh_target_strict_cc_373bf8893cecb2ec,same_seller_split_positive,1,0,1,0,1.000000000000
synthetic://step22/v1/positive/p00615/left||synthetic://step22/v1/positive/p00615/right,synthetic://step22/v1/positive/p00615/left,synthetic://step22/v1/positive/p00615/right,positive,train,step22_unlabeled_seller_09c81f4e76788257e7d4,same_seller_split_positive,1,0,1,0,1.000000000000
synthetic://step22/v1/positive/p00616/left||synthetic://step22/v1/positive/p00616/right,synthetic://step22/v1/positive/p00616/left,synthetic://step22/v1/positive/p00616/right,positive,train,step22_unlabeled_seller_4f4ca59499ebbd44eda5,same_seller_split_positive,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00000/left||synthetic://step22/v1/negative/n00000/right,synthetic://step22/v1/negative/n00000/left,synthetic://step22/v1/negative/n00000/right,negative,train,zh_target_strict_cc_391d1c0721270534,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00001/left||synthetic://step22/v1/negative/n00001/right,synthetic://step22/v1/negative/n00001/left,synthetic://step22/v1/negative/n00001/right,negative,train,zh_target_strict_cc_bdbbd819a13285cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00002/left||synthetic://step22/v1/negative/n00002/right,synthetic://step22/v1/negative/n00002/left,synthetic://step22/v1/negative/n00002/right,negative,train,zh_target_strict_cc_bdbbd819a13285cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00003/left||synthetic://step22/v1/negative/n00003/right,synthetic://step22/v1/negative/n00003/left,synthetic://step22/v1/negative/n00003/right,negative,train,zh_target_strict_cc_d5a4b7e03a6c8450,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00004/left||synthetic://step22/v1/negative/n00004/right,synthetic://step22/v1/negative/n00004/left,synthetic://step22/v1/negative/n00004/right,negative,train,zh_target_strict_cc_e60bd09ea06f8cc8,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00005/left||synthetic://step22/v1/negative/n00005/right,synthetic://step22/v1/negative/n00005/left,synthetic://step22/v1/negative/n00005/right,negative,train,zh_target_strict_cc_50c6ef9245347923,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00006/left||synthetic://step22/v1/negative/n00006/right,synthetic://step22/v1/negative/n00006/left,synthetic://step22/v1/negative/n00006/right,negative,train,zh_target_strict_cc_6d42501cee919350,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00007/left||synthetic://step22/v1/negative/n00007/right,synthetic://step22/v1/negative/n00007/left,synthetic://step22/v1/negative/n00007/right,negative,train,zh_target_strict_cc_8143700a54ec0f46,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00008/left||synthetic://step22/v1/negative/n00008/right,synthetic://step22/v1/negative/n00008/left,synthetic://step22/v1/negative/n00008/right,negative,train,zh_target_strict_cc_02aa2283e7c4b2b7,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00009/left||synthetic://step22/v1/negative/n00009/right,synthetic://step22/v1/negative/n00009/left,synthetic://step22/v1/negative/n00009/right,negative,train,zh_target_strict_cc_6d42501cee919350,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00010/left||synthetic://step22/v1/negative/n00010/right,synthetic://step22/v1/negative/n00010/left,synthetic://step22/v1/negative/n00010/right,negative,train,zh_target_strict_cc_c1b29797a191ad53,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00011/left||synthetic://step22/v1/negative/n00011/right,synthetic://step22/v1/negative/n00011/left,synthetic://step22/v1/negative/n00011/right,negative,train,zh_target_strict_cc_bda6d94a4056b6e4,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00012/left||synthetic://step22/v1/negative/n00012/right,synthetic://step22/v1/negative/n00012/left,synthetic://step22/v1/negative/n00012/right,negative,train,zh_target_strict_cc_bdbbd819a13285cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00013/left||synthetic://step22/v1/negative/n00013/right,synthetic://step22/v1/negative/n00013/left,synthetic://step22/v1/negative/n00013/right,negative,train,zh_target_strict_cc_a075d160d8e9bceb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00014/left||synthetic://step22/v1/negative/n00014/right,synthetic://step22/v1/negative/n00014/left,synthetic://step22/v1/negative/n00014/right,negative,train,zh_target_strict_cc_dd6e633ee72cde4d,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00015/left||synthetic://step22/v1/negative/n00015/right,synthetic://step22/v1/negative/n00015/left,synthetic://step22/v1/negative/n00015/right,negative,train,zh_target_strict_cc_2e5c7caaf65dd8e0,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00016/left||synthetic://step22/v1/negative/n00016/right,synthetic://step22/v1/negative/n00016/left,synthetic://step22/v1/negative/n00016/right,negative,train,zh_target_strict_cc_9e435cf6bbaaa3e5,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00017/left||synthetic://step22/v1/negative/n00017/right,synthetic://step22/v1/negative/n00017/left,synthetic://step22/v1/negative/n00017/right,negative,train,zh_target_strict_cc_24468cf3d79f4986,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00018/left||synthetic://step22/v1/negative/n00018/right,synthetic://step22/v1/negative/n00018/left,synthetic://step22/v1/negative/n00018/right,negative,train,zh_target_strict_cc_6c892e776bb10ae4,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00019/left||synthetic://step22/v1/negative/n00019/right,synthetic://step22/v1/negative/n00019/left,synthetic://step22/v1/negative/n00019/right,negative,train,zh_target_strict_cc_8d59425a6c8933a2,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00020/left||synthetic://step22/v1/negative/n00020/right,synthetic://step22/v1/negative/n00020/left,synthetic://step22/v1/negative/n00020/right,negative,train,zh_target_strict_cc_3b05f980bd46ca48,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00021/left||synthetic://step22/v1/negative/n00021/right,synthetic://step22/v1/negative/n00021/left,synthetic://step22/v1/negative/n00021/right,negative,train,zh_target_strict_cc_3b05f980bd46ca48,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00022/left||synthetic://step22/v1/negative/n00022/right,synthetic://step22/v1/negative/n00022/left,synthetic://step22/v1/negative/n00022/right,negative,train,zh_target_strict_cc_20599e2b85123979,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00023/left||synthetic://step22/v1/negative/n00023/right,synthetic://step22/v1/negative/n00023/left,synthetic://step22/v1/negative/n00023/right,negative,train,zh_target_strict_cc_7da9eb6e659ef940,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00024/left||synthetic://step22/v1/negative/n00024/right,synthetic://step22/v1/negative/n00024/left,synthetic://step22/v1/negative/n00024/right,negative,train,zh_target_strict_cc_e01a2866bbaf02be,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00025/left||synthetic://step22/v1/negative/n00025/right,synthetic://step22/v1/negative/n00025/left,synthetic://step22/v1/negative/n00025/right,negative,train,zh_target_strict_cc_3b05f980bd46ca48,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00026/left||synthetic://step22/v1/negative/n00026/right,synthetic://step22/v1/negative/n00026/left,synthetic://step22/v1/negative/n00026/right,negative,train,zh_target_strict_cc_7c4e8e17f0966814,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00027/left||synthetic://step22/v1/negative/n00027/right,synthetic://step22/v1/negative/n00027/left,synthetic://step22/v1/negative/n00027/right,negative,train,zh_target_strict_cc_6c892e776bb10ae4,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00028/left||synthetic://step22/v1/negative/n00028/right,synthetic://step22/v1/negative/n00028/left,synthetic://step22/v1/negative/n00028/right,negative,train,zh_target_strict_cc_0b81a8577b9ee929,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00029/left||synthetic://step22/v1/negative/n00029/right,synthetic://step22/v1/negative/n00029/left,synthetic://step22/v1/negative/n00029/right,negative,train,zh_target_strict_cc_0b81a8577b9ee929,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00030/left||synthetic://step22/v1/negative/n00030/right,synthetic://step22/v1/negative/n00030/left,synthetic://step22/v1/negative/n00030/right,negative,train,zh_target_strict_cc_6c892e776bb10ae4,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00031/left||synthetic://step22/v1/negative/n00031/right,synthetic://step22/v1/negative/n00031/left,synthetic://step22/v1/negative/n00031/right,negative,train,zh_target_strict_cc_1234aba824302a63,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00032/left||synthetic://step22/v1/negative/n00032/right,synthetic://step22/v1/negative/n00032/left,synthetic://step22/v1/negative/n00032/right,negative,train,zh_target_strict_cc_d21d5c577bf0cfc7,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00033/left||synthetic://step22/v1/negative/n00033/right,synthetic://step22/v1/negative/n00033/left,synthetic://step22/v1/negative/n00033/right,negative,train,zh_target_strict_cc_1234aba824302a63,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00034/left||synthetic://step22/v1/negative/n00034/right,synthetic://step22/v1/negative/n00034/left,synthetic://step22/v1/negative/n00034/right,negative,train,zh_target_strict_cc_1234aba824302a63,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00035/left||synthetic://step22/v1/negative/n00035/right,synthetic://step22/v1/negative/n00035/left,synthetic://step22/v1/negative/n00035/right,negative,train,zh_target_strict_cc_e01a2866bbaf02be,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00036/left||synthetic://step22/v1/negative/n00036/right,synthetic://step22/v1/negative/n00036/left,synthetic://step22/v1/negative/n00036/right,negative,train,zh_target_strict_cc_e01a2866bbaf02be,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00037/left||synthetic://step22/v1/negative/n00037/right,synthetic://step22/v1/negative/n00037/left,synthetic://step22/v1/negative/n00037/right,negative,train,zh_target_strict_cc_ccff1905755794ed,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00038/left||synthetic://step22/v1/negative/n00038/right,synthetic://step22/v1/negative/n00038/left,synthetic://step22/v1/negative/n00038/right,negative,train,zh_target_strict_cc_2b1fa837c0e49726,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00039/left||synthetic://step22/v1/negative/n00039/right,synthetic://step22/v1/negative/n00039/left,synthetic://step22/v1/negative/n00039/right,negative,train,zh_target_strict_cc_0f6792626c843fb6,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00040/left||synthetic://step22/v1/negative/n00040/right,synthetic://step22/v1/negative/n00040/left,synthetic://step22/v1/negative/n00040/right,negative,train,zh_target_strict_cc_5ab9a9542992a12d,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00041/left||synthetic://step22/v1/negative/n00041/right,synthetic://step22/v1/negative/n00041/left,synthetic://step22/v1/negative/n00041/right,negative,train,zh_target_strict_cc_52557091d1ce932e,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00042/left||synthetic://step22/v1/negative/n00042/right,synthetic://step22/v1/negative/n00042/left,synthetic://step22/v1/negative/n00042/right,negative,train,zh_target_strict_cc_5ab9a9542992a12d,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00043/left||synthetic://step22/v1/negative/n00043/right,synthetic://step22/v1/negative/n00043/left,synthetic://step22/v1/negative/n00043/right,negative,train,zh_target_strict_cc_7da9eb6e659ef940,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00044/left||synthetic://step22/v1/negative/n00044/right,synthetic://step22/v1/negative/n00044/left,synthetic://step22/v1/negative/n00044/right,negative,train,zh_target_strict_cc_f01f31bc246f92c9,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00045/left||synthetic://step22/v1/negative/n00045/right,synthetic://step22/v1/negative/n00045/left,synthetic://step22/v1/negative/n00045/right,negative,train,zh_target_strict_cc_f2284c6c25ecca95,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00046/left||synthetic://step22/v1/negative/n00046/right,synthetic://step22/v1/negative/n00046/left,synthetic://step22/v1/negative/n00046/right,negative,train,zh_target_strict_cc_d30b8a7ef8b6700c,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00047/left||synthetic://step22/v1/negative/n00047/right,synthetic://step22/v1/negative/n00047/left,synthetic://step22/v1/negative/n00047/right,negative,train,zh_target_strict_cc_d30b8a7ef8b6700c,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00048/left||synthetic://step22/v1/negative/n00048/right,synthetic://step22/v1/negative/n00048/left,synthetic://step22/v1/negative/n00048/right,negative,train,zh_target_strict_cc_713879c4ee5f08cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00049/left||synthetic://step22/v1/negative/n00049/right,synthetic://step22/v1/negative/n00049/left,synthetic://step22/v1/negative/n00049/right,negative,train,zh_target_strict_cc_713879c4ee5f08cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00050/left||synthetic://step22/v1/negative/n00050/right,synthetic://step22/v1/negative/n00050/left,synthetic://step22/v1/negative/n00050/right,negative,train,zh_target_strict_cc_2e5c7caaf65dd8e0,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00051/left||synthetic://step22/v1/negative/n00051/right,synthetic://step22/v1/negative/n00051/left,synthetic://step22/v1/negative/n00051/right,negative,train,zh_target_strict_cc_2e5c7caaf65dd8e0,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00052/left||synthetic://step22/v1/negative/n00052/right,synthetic://step22/v1/negative/n00052/left,synthetic://step22/v1/negative/n00052/right,negative,train,zh_target_strict_cc_2e5c7caaf65dd8e0,reviewed_negative_item_view,1,0,1,0,1.000000000000
synthetic://step22/v1/negative/n00053/left||synthetic://step22/v1/negative/n00053/right,synthetic://step22/v1/negative/n00053/left,synthetic://step22/v1/negative/n00053/right,negative,train,zh_target_strict_cc_713879c4ee5f08cb,reviewed_negative_item_view,1,0,1,0,1.000000000000
