synthetic_pair_uid,synthetic_class,source_parent_seller_uid_left,source_parent_seller_uid_right,source_parent_pair_uid,parent_component_id,parent_evidence_type,independent_source_unit,real_cross_account_sockpuppet_relation,synthetic_train_only,benchmark_eligible,left_item_count,right_item_count
synthetic://step22/v1/positive/p00586/left||synthetic://step22/v1/positive/p00586/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:206063,market_item.xlsx|中文暗网交易市场|seller_raw:206063,,step22_unlabeled_seller_5c68eac7f38f14f86985,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:206063,0,1,0,3,5
synthetic://step22/v1/positive/p00587/left||synthetic://step22/v1/positive/p00587/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:40113,market_item.xlsx|中文暗网交易市场|seller_raw:40113,,zh_target_strict_cc_b79d194b6a116fd4,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:40113,0,1,0,6,5
synthetic://step22/v1/positive/p00588/left||synthetic://step22/v1/positive/p00588/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/431789,market_item.xlsx|茶马古道|seller_raw:/shop/431789,,step22_unlabeled_seller_d8c31f88626872ad66fc,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/431789,0,1,0,6,6
synthetic://step22/v1/positive/p00589/left||synthetic://step22/v1/positive/p00589/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/414845,market_item.xlsx|茶马古道|seller_raw:/shop/414845,,step22_unlabeled_seller_accf93be88b452ffd520,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/414845,0,1,0,5,3
synthetic://step22/v1/positive/p00590/left||synthetic://step22/v1/positive/p00590/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:18408,market_item.xlsx|中文暗网交易市场|seller_raw:18408,,step22_unlabeled_seller_6e1a9c392e12829739d8,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:18408,0,1,0,6,5
synthetic://step22/v1/positive/p00591/left||synthetic://step22/v1/positive/p00591/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:25454,market_item.xlsx|中文暗网交易市场|seller_raw:25454,,step22_unlabeled_seller_8336fad09b4509df5242,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:25454,0,1,0,6,4
synthetic://step22/v1/positive/p00592/left||synthetic://step22/v1/positive/p00592/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:335482,market_item.xlsx|中文暗网交易市场|seller_raw:335482,,step22_unlabeled_seller_ad9536575549ecb407dc,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:335482,0,1,0,6,5
synthetic://step22/v1/positive/p00593/left||synthetic://step22/v1/positive/p00593/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/415595,market_item.xlsx|茶马古道|seller_raw:/shop/415595,,step22_unlabeled_seller_b93114ed44f1d832c45c,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/415595,0,1,0,6,6
synthetic://step22/v1/positive/p00594/left||synthetic://step22/v1/positive/p00594/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/422335,market_item.xlsx|茶马古道|seller_raw:/shop/422335,,step22_unlabeled_seller_e3507e37f1985220332c,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/422335,0,1,0,6,6
synthetic://step22/v1/positive/p00595/left||synthetic://step22/v1/positive/p00595/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:67186,market_item.xlsx|中文暗网交易市场|seller_raw:67186,,step22_unlabeled_seller_dd50b847712f17b4d621,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:67186,0,1,0,6,6
synthetic://step22/v1/positive/p00596/left||synthetic://step22/v1/positive/p00596/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/8972,market_item.xlsx|茶马古道|seller_raw:/shop/8972,,step22_unlabeled_seller_cc0f8c607fa346f1a01b,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/8972,0,1,0,4,3
synthetic://step22/v1/positive/p00597/left||synthetic://step22/v1/positive/p00597/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:319258,market_item.xlsx|中文暗网交易市场|seller_raw:319258,,step22_unlabeled_seller_9119d739e0ecb22d1afa,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:319258,0,1,0,6,6
synthetic://step22/v1/positive/p00598/left||synthetic://step22/v1/positive/p00598/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:22687,market_item.xlsx|中文暗网交易市场|seller_raw:22687,,step22_unlabeled_seller_359f6a9e119de58811b4,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:22687,0,1,0,4,4
synthetic://step22/v1/positive/p00599/left||synthetic://step22/v1/positive/p00599/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:50374,market_item.xlsx|中文暗网交易市场|seller_raw:50374,,step22_unlabeled_seller_2c141b9159ba4320a361,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:50374,0,1,0,4,5
synthetic://step22/v1/positive/p00600/left||synthetic://step22/v1/positive/p00600/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/422982,market_item.xlsx|茶马古道|seller_raw:/shop/422982,,zh_target_strict_cc_7da9eb6e659ef940,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/422982,0,1,0,6,6
synthetic://step22/v1/positive/p00601/left||synthetic://step22/v1/positive/p00601/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/451995,market_item.xlsx|茶马古道|seller_raw:/shop/451995,,zh_target_strict_cc_0f6792626c843fb6,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/451995,0,1,0,5,7
synthetic://step22/v1/positive/p00602/left||synthetic://step22/v1/positive/p00602/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:62683,market_item.xlsx|中文暗网交易市场|seller_raw:62683,,step22_unlabeled_seller_ae8d5bb5505b9cc58bed,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:62683,0,1,0,5,6
synthetic://step22/v1/positive/p00603/left||synthetic://step22/v1/positive/p00603/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:51470,market_item.xlsx|中文暗网交易市场|seller_raw:51470,,zh_target_strict_cc_f7f70f2184be4bbd,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:51470,0,1,0,7,6
synthetic://step22/v1/positive/p00604/left||synthetic://step22/v1/positive/p00604/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:74507,market_item.xlsx|中文暗网交易市场|seller_raw:74507,,step22_unlabeled_seller_5f281b61da9cf9166e77,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:74507,0,1,0,5,5
synthetic://step22/v1/positive/p00605/left||synthetic://step22/v1/positive/p00605/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:399483,market_item.xlsx|中文暗网交易市场|seller_raw:399483,,zh_target_strict_cc_8143700a54ec0f46,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:399483,0,1,0,6,6
synthetic://step22/v1/positive/p00606/left||synthetic://step22/v1/positive/p00606/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/4880,market_item.xlsx|茶马古道|seller_raw:/shop/4880,,step22_unlabeled_seller_cd7dd42875fd6ec8b050,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/4880,0,1,0,3,3
synthetic://step22/v1/positive/p00607/left||synthetic://step22/v1/positive/p00607/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/456695,market_item.xlsx|茶马古道|seller_raw:/shop/456695,,step22_unlabeled_seller_065893b0db187c004aef,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/456695,0,1,0,7,5
synthetic://step22/v1/positive/p00608/left||synthetic://step22/v1/positive/p00608/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/461244,market_item.xlsx|茶马古道|seller_raw:/shop/461244,,step22_unlabeled_seller_7c191f1f8e1128a88063,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/461244,0,1,0,3,3
synthetic://step22/v1/positive/p00609/left||synthetic://step22/v1/positive/p00609/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:68406,market_item.xlsx|中文暗网交易市场|seller_raw:68406,,step22_unlabeled_seller_d8cfdb7b009548e8268c,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:68406,0,1,0,5,5
synthetic://step22/v1/positive/p00610/left||synthetic://step22/v1/positive/p00610/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:41314,market_item.xlsx|中文暗网交易市场|seller_raw:41314,,step22_unlabeled_seller_a68e425d5d9d9f9a679d,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:41314,0,1,0,6,6
synthetic://step22/v1/positive/p00611/left||synthetic://step22/v1/positive/p00611/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/403983,market_item.xlsx|茶马古道|seller_raw:/shop/403983,,zh_target_strict_cc_26bf65014a42f3b2,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/403983,0,1,0,4,3
synthetic://step22/v1/positive/p00612/left||synthetic://step22/v1/positive/p00612/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/424665,market_item.xlsx|茶马古道|seller_raw:/shop/424665,,step22_unlabeled_seller_93d6c2fa5ffad35569f1,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/424665,0,1,0,6,6
synthetic://step22/v1/positive/p00613/left||synthetic://step22/v1/positive/p00613/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/448484,market_item.xlsx|茶马古道|seller_raw:/shop/448484,,step22_unlabeled_seller_bed3f4185b9696a11214,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/448484,0,1,0,3,3
synthetic://step22/v1/positive/p00614/left||synthetic://step22/v1/positive/p00614/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/430522,market_item.xlsx|茶马古道|seller_raw:/shop/430522,,zh_target_strict_cc_373bf8893cecb2ec,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/430522,0,1,0,7,6
synthetic://step22/v1/positive/p00615/left||synthetic://step22/v1/positive/p00615/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:85195,market_item.xlsx|中文暗网交易市场|seller_raw:85195,,step22_unlabeled_seller_09c81f4e76788257e7d4,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:85195,0,1,0,5,4
synthetic://step22/v1/positive/p00616/left||synthetic://step22/v1/positive/p00616/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:536282,market_item.xlsx|中文暗网交易市场|seller_raw:536282,,step22_unlabeled_seller_4f4ca59499ebbd44eda5,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:536282,0,1,0,6,9
synthetic://step22/v1/negative/n00000/left||synthetic://step22/v1/negative/n00000/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:20382,market_item.xlsx|中文暗网交易市场|seller_raw:45235,market_item.xlsx|中文暗网交易市场|seller_raw:20382||market_item.xlsx|中文暗网交易市场|seller_raw:45235,zh_target_strict_cc_391d1c0721270534,ordinary_negative,market_item.xlsx|中文暗网交易市场|seller_raw:20382||market_item.xlsx|中文暗网交易市场|seller_raw:45235,0,1,0,3,6
synthetic://step22/v1/negative/n00001/left||synthetic://step22/v1/negative/n00001/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:205354,market_item.xlsx|茶马古道|seller_raw:/shop/6242,market_item.xlsx|中文暗网交易市场|seller_raw:205354||market_item.xlsx|茶马古道|seller_raw:/shop/6242,zh_target_strict_cc_bdbbd819a13285cb,semantic_topic_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:205354||market_item.xlsx|茶马古道|seller_raw:/shop/6242,0,1,0,6,6
synthetic://step22/v1/negative/n00002/left||synthetic://step22/v1/negative/n00002/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:256707,market_item.xlsx|茶马古道|seller_raw:/shop/6242,market_item.xlsx|中文暗网交易市场|seller_raw:256707||market_item.xlsx|茶马古道|seller_raw:/shop/6242,zh_target_strict_cc_bdbbd819a13285cb,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:256707||market_item.xlsx|茶马古道|seller_raw:/shop/6242,0,1,0,3,6
synthetic://step22/v1/negative/n00003/left||synthetic://step22/v1/negative/n00003/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:314792,market_item.xlsx|茶马古道|seller_raw:/shop/234,market_item.xlsx|中文暗网交易市场|seller_raw:314792||market_item.xlsx|茶马古道|seller_raw:/shop/234,zh_target_strict_cc_d5a4b7e03a6c8450,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:314792||market_item.xlsx|茶马古道|seller_raw:/shop/234,0,1,0,6,6
synthetic://step22/v1/negative/n00004/left||synthetic://step22/v1/negative/n00004/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:331749,market_item.xlsx|茶马古道|seller_raw:/shop/4694,market_item.xlsx|中文暗网交易市场|seller_raw:331749||market_item.xlsx|茶马古道|seller_raw:/shop/4694,zh_target_strict_cc_e60bd09ea06f8cc8,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:331749||market_item.xlsx|茶马古道|seller_raw:/shop/4694,0,1,0,4,6
synthetic://step22/v1/negative/n00005/left||synthetic://step22/v1/negative/n00005/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:36073,market_item.xlsx|茶马古道|seller_raw:/shop/6101,market_item.xlsx|中文暗网交易市场|seller_raw:36073||market_item.xlsx|茶马古道|seller_raw:/shop/6101,zh_target_strict_cc_50c6ef9245347923,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:36073||market_item.xlsx|茶马古道|seller_raw:/shop/6101,0,1,0,3,6
synthetic://step22/v1/negative/n00006/left||synthetic://step22/v1/negative/n00006/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:370168,market_item.xlsx|茶马古道|seller_raw:/shop/393295,market_item.xlsx|中文暗网交易市场|seller_raw:370168||market_item.xlsx|茶马古道|seller_raw:/shop/393295,zh_target_strict_cc_6d42501cee919350,semantic_topic_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:370168||market_item.xlsx|茶马古道|seller_raw:/shop/393295,0,1,0,4,6
synthetic://step22/v1/negative/n00007/left||synthetic://step22/v1/negative/n00007/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:399483,market_item.xlsx|茶马古道|seller_raw:/shop/394805,market_item.xlsx|中文暗网交易市场|seller_raw:399483||market_item.xlsx|茶马古道|seller_raw:/shop/394805,zh_target_strict_cc_8143700a54ec0f46,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:399483||market_item.xlsx|茶马古道|seller_raw:/shop/394805,0,1,0,7,6
synthetic://step22/v1/negative/n00008/left||synthetic://step22/v1/negative/n00008/right,reviewed_negative_item_view,market_item.xlsx|中文暗网交易市场|seller_raw:433700,market_item.xlsx|中文暗网交易市场|seller_raw:433705,market_item.xlsx|中文暗网交易市场|seller_raw:433700||market_item.xlsx|中文暗网交易市场|seller_raw:433705,zh_target_strict_cc_02aa2283e7c4b2b7,template_clone_not_controller,market_item.xlsx|中文暗网交易市场|seller_raw:433700||market_item.xlsx|中文暗网交易市场|seller_raw:433705,0,1,0,8,6
